Time,Wave_Height
38.44,0.0716037858836695
38.45,0.074698131327265
38.46,0.077778454773719
38.47,0.0808435905521025
38.48,0.0838923791889871
38.49,0.086923668222516
38.5,0.0899363130044288
38.51,0.0929291774892641
38.52,0.095901135010114
38.53,0.0988510690402397
38.54,0.101777873939935
38.55,0.104680455688023
38.56,0.107557732597363
38.57,0.110408636013915
38.58,0.113232110998709
38.59,0.11602711699231
38.6,0.118792628461265
38.61,0.121527635526099
38.62,0.124231144570459
38.63,0.126902178830981
38.64,0.129539778967566
38.65,0.132143003613712
38.66,0.134710929906631
38.67,0.137242653996824
38.68,0.139737291536963
38.69,0.142193978149781
38.7,0.144611869874871
38.71,0.146990143594159
38.72,0.149327997436034
38.73,0.151624651157933
38.74,0.153879346507396
38.75,0.15609134756154
38.76,0.158259941044916
38.77,0.160384436625813
38.78,0.162464167191018
38.79,0.164498489099154
38.8,0.166486782412666
38.81,0.168428451108579
38.82,0.17032292326823
38.83,0.172169651246094
38.84,0.173968111817972
38.85,0.175717806308702
38.86,0.177418260699715
38.87,0.179069025716667
38.88,0.180669676897444
38.89,0.18221981464089
38.9,0.183719064236567
38.91,0.185167075875922
38.92,0.186563524645222
38.93,0.187908110500678
38.94,0.18920055822614
38.95,0.190440617373818
38.96,0.191628062188453
38.97,0.192762691515411
38.98,0.193844328693166
38.99,0.194872821430646
39,0.195848041669962
39.01,0.196769885435006
39.02,0.197638272666427
39.03,0.198453147043555
39.04,0.199214475793746
39.05,0.199922249489725
39.06,0.200576481835465
39.07,0.201177209441142
39.08,0.201724491587746
39.09,0.202218409981852
39.1,0.202659068501174
39.11,0.203046592931417
39.12,0.203381130694989
39.13,0.203662850572156
39.14,0.203891942415168
39.15,0.204068616855922
39.16,0.204193105007708
39.17,0.204265658161589
39.18,0.204286547477919
39.19,0.204256063673609
39.2,0.204174516705547
39.21,0.204042235450805
39.22,0.203859567384064
39.23,0.203626878252779
39.24,0.203344551750568
39.25,0.2030129891893
39.26,0.202632609170333
39.27,0.202203847255376
39.28,0.201727155637372
39.29,0.201203002811858
39.3,0.200631873249199
39.31,0.200014267068063
39.32,0.199350699710543
39.33,0.198641701619279
39.34,0.19788781791689
39.35,0.197089608088091
39.36,0.19624764566475
39.37,0.195362517914199
39.38,0.194434825531084
39.39,0.193465182332951
39.4,0.192454214959858
39.41,0.191402562578178
39.42,0.190310876588825
39.43,0.189179820340023
39.44,0.188010068844832
39.45,0.186802308503504
39.46,0.18555723683083
39.47,0.184275562188523
39.48,0.182958003522746
39.49,0.181605290106818
39.5,0.180218161289137
39.51,0.178797366246315
39.52,0.177343663741538
39.53,0.17585782188812
39.54,0.174340617918176
39.55,0.172792837956397
39.56,0.171215276798799
39.57,0.169608737696352
39.58,0.167974032143404
39.59,0.166311979670708
39.6,0.164623407642923
39.61,0.162909151060439
39.62,0.161170052365285
39.63,0.159406961250967
39.64,0.157620734475989
39.65,0.155812235680838
39.66,0.153982335208167
39.67,0.152131909925945
39.68,0.150261843053272
39.69,0.148373023988597
39.7,0.146466348140036
39.71,0.144542716757479
39.72,0.142603036766173
39.73,0.140648220601467
39.74,0.13867918604438
39.75,0.136696856057646
39.76,0.134702158621893
39.77,0.132696026571625
39.78,0.130679397430629
39.79,0.128653213246429
39.8,0.126618420423499
39.81,0.124575969554768
39.82,0.122526815251134
39.83,0.120471915968581
39.84,0.118412233832537
39.85,0.116348734459132
39.86,0.114282386772947
39.87,0.112214162820944
39.88,0.1101450375822
39.89,0.108075988773095
39.9,0.1060079966476
39.91,0.103942043792369
39.92,0.101879114916241
39.93,0.0998201966339014
39.94,0.097766277243319
39.95,0.0957183464967324
39.96,0.0936773953648207
39.97,0.0916444157938436
39.98,0.089620400455423
39.99,0.0876063424887781
40,0.0856032352351131
40.01,0.0836120719639758
40.02,0.0816338455913451
40.03,0.0796695483892942
40.04,0.077720171686995
40.05,0.0757867055629588
40.06,0.0738701385283544
40.07,0.071971457201243
40.08,0.0700916459716865
40.09,0.0682316866575981
40.1,0.0663925581513005
40.11,0.0645752360566994
40.12,0.0627806923171244
40.13,0.0610098948337485
40.14,0.0592638070746708
40.15,0.0575433876746717
40.16,0.0558495900256916
40.17,0.0541833618581643
40.18,0.0525456448132503
40.19,0.050937374006143
40.2,0.0493594775805881
40.21,0.0478128762547832
40.22,0.0462984828588565
40.23,0.0448172018641603
40.24,0.0433699289045983
40.25,0.0419575502902625
40.26,0.0405809425136804
40.27,0.0392409717489555
40.28,0.0379384933441638
40.29,0.0366743513073307
40.3,0.0354493777863914
40.31,0.0342643925435036
40.32,0.033120202424171
40.33,0.03201760082156
40.34,0.0309573671365254
40.35,0.0299402662337897
40.36,0.0289670478947708
40.37,0.0280384462676058
40.38,0.0271551793148614
40.39,0.0263179482595275
40.4,0.0255274370298236
40.41,0.024784311703414
40.42,0.0240892199516658
40.43,0.0234427904844939
40.44,0.0228456324964893
40.45,0.0222983351149324
40.46,0.0218014668503643
40.47,0.0213555750503477
40.48,0.0209611853571539
40.49,0.0206188011699859
40.5,0.0203289031124957
40.51,0.0200919485062452
40.52,0.0199083708508595
40.53,0.0197785793115577
40.54,0.0197029582147828
40.55,0.0196818665526657
40.56,0.0197156374970402
40.57,0.0198045779237162
40.58,0.0199489679477632
40.59,0.0201490604705187
40.6,0.0204050807390373
40.61,0.0207172259187062
40.62,0.0210856646797498
40.63,0.0215105367983169
40.64,0.0219919527728739
40.65,0.0225299934565962
40.66,0.023124709706428
40.67,0.0237761220495168
40.68,0.0244842203676844
40.69,0.0252489636005646
40.7,0.0260702794681032
40.71,0.0269480642129869
40.72,0.0278821823636678
40.73,0.0288724665185743
40.74,0.0299187171520342
40.75,0.031020702442564
40.76,0.0321781581239986
40.77,0.0333907873600103
40.78,0.0346582606425106
40.79,0.0359802157144364
40.8,0.0373562575173546
40.81,0.038785958164315
40.82,0.0402688569383925
40.83,0.041804460317267
40.84,0.0433922420242031
40.85,0.0450316431057806
40.86,0.0467220720366517
40.87,0.0484629048516007
40.88,0.050253485305157
40.89,0.052093125058973
40.9,0.0539811038971344
40.91,0.0559166699695722
40.92,0.0578990400636741
40.93,0.0599273999041888
40.94,0.0620009044814935
40.95,0.0641186784082102
40.96,0.066279816304174
40.97,0.0684833832097132
40.98,0.0707284150271492
40.99,0.0730139189903756
41,0.0753388741624229
41.01,0.0777022319607561
41.02,0.0801029167101267
41.03,0.0825398262227058
41.04,0.0850118324052049
41.05,0.0875177818926697
41.06,0.0900564967085564
41.07,0.0926267749507361
41.08,0.0952273915029653
41.09,0.0978570987713502
41.1,0.100514627445339
41.11,0.103198687282671
41.12,0.105907967917752
41.13,0.108641139692825
41.14,0.111396854511299
41.15,0.114173746712639
41.16,0.116970433968019
41.17,0.119785518196091
41.18,0.122617586498083
41.19,0.125465212111444
41.2,0.128326955381223
41.21,0.131201364748328
41.22,0.134086977753832
41.23,0.136982322058383
41.24,0.139885916475819
41.25,0.142796272020079
41.26,0.145711892964362
41.27,0.148631277911632
41.28,0.151552920875381
41.29,0.154475312369691
41.3,0.157396940507489
41.31,0.160316292105941
41.32,0.163231853797931
41.33,0.166142113148497
41.34,0.169045559775104
41.35,0.171940686470655
41.36,0.174825990328097
41.37,0.177699973865453
41.38,0.180561146150148
41.39,0.183408023921465
41.4,0.186239132709946
41.41,0.189053007952587
41.42,0.191848196102614
41.43,0.194623255732734
41.44,0.197376758630588
41.45,0.200107290885306
41.46,0.202813453963956
41.47,0.205493865776734
41.48,0.208147161729709
41.49,0.21077199576398
41.5,0.213367041380116
41.51,0.215930992646706
41.52,0.21846256519192
41.53,0.220960497176942
41.54,0.223423550250228
41.55,0.225850510481437
41.56,0.228240189274029
41.57,0.230591424255453
41.58,0.232903080143911
41.59,0.235174049590691
41.6,0.237403253997086
41.61,0.239589644304945
41.62,0.241732201759933
41.63,0.243829938646575
41.64,0.245881898994228
41.65,0.247887159253126
41.66,0.249844828939677
41.67,0.251754051250253
41.68,0.253614003642669
41.69,0.255423898384706
41.7,0.257182983068918
41.71,0.25889054109314
41.72,0.260545892106059
41.73,0.262148392417271
41.74,0.263697435371297
41.75,0.265192451685082
41.76,0.266632909748501
41.77,0.26801831588746
41.78,0.269348214589241
41.79,0.27062218868976
41.8,0.271839859522428
41.81,0.273000887028399
41.82,0.274104969828016
41.83,0.27515184525327
41.84,0.276141289341201
41.85,0.277073116788136
41.86,0.277947180864806
41.87,0.278763373292313
41.88,0.279521624079056
41.89,0.280221901318725
41.9,0.280864210949533
41.91,0.281448596474898
41.92,0.281975138645836
41.93,0.282443955105357
41.94,0.282855199995227
41.95,0.2832090635255
41.96,0.283505771507216
41.97,0.283745584848811
41.98,0.283928799016719
41.99,0.284055743460755
42,0.284126781004889
42.01,0.284142307204096
42.02,0.284102749667929
42.03,0.284008567351599
42.04,0.283860249815321
42.05,0.283658316452769
42.06,0.283403315689452
42.07,0.283095824151964
42.08,0.282736445808993
42.09,0.282325811085104
42.1,0.281864575948237
42.11,0.28135342097202
42.12,0.280793050373921
42.13,0.280184191030368
42.14,0.279527591469938
42.15,0.278824020845791
42.16,0.27807426788854
42.17,0.277279139840731
42.18,0.276439461374235
42.19,0.27555607349171
42.2,0.274629832413525
42.21,0.273661608451347
42.22,0.272652284869773
42.23,0.271602756737297
42.24,0.270513929768002
42.25,0.269386719155276
42.26,0.268222048399014
42.27,0.267020848127594
42.28,0.265784054916098
42.29,0.264512610102122
42.3,0.263207458600598
42.31,0.261869547719057
42.32,0.260499825974691
42.33,0.259099241914669
42.34,0.257668742941077
42.35,0.256209274141932
42.36,0.254721777129585
42.37,0.253207188887994
42.38,0.251666440630181
42.39,0.25010045666728
42.4,0.248510153290502
42.41,0.246896437667385
42.42,0.245260206753647
42.43,0.243602346221942
42.44,0.241923729408824
42.45,0.240225216281168
42.46,0.238507652423329
42.47,0.236771868046196
42.48,0.235018677019424
42.49,0.233248875927939
42.5,0.231463243153887
42.51,0.229662537985144
42.52,0.227847499751434
42.53,0.226018846989153
42.54,0.224177276635835
42.55,0.22232346325531
42.56,0.220458058294433
42.57,0.218581689372322
42.58,0.216694959602934
42.59,0.214798446951814
42.6,0.212892703627815
42.61,0.210978255510449
42.62,0.209055601613662
42.63,0.207125213586583
42.64,0.205187535251913
42.65,0.203242982182458
42.66,0.201291941316357
42.67,0.199334770611437
42.68,0.197371798739069
42.69,0.195403324817983
42.7,0.193429618188234
42.71,0.191450918225667
42.72,0.189467434197044
42.73,0.187479345156001
42.74,0.18548679987996
42.75,0.183489916848004
42.76,0.181488784259784
42.77,0.179483460095343
42.78,0.177473972215809
42.79,0.175460318504775
42.8,0.173442467050165
42.81,0.171420356366352
42.82,0.169393895656197
42.83,0.167362965112663
42.84,0.165327416259598
42.85,0.163287072331242
42.86,0.161241728689907
42.87,0.159191153281338
42.88,0.157135087127109
42.89,0.155073244853394
42.9,0.153005315255474
42.91,0.150930961897159
42.92,0.148849823744403
42.93,0.146761515832226
42.94,0.144665629964125
42.95,0.142561735442987
42.96,0.140449379832623
42.97,0.138328089748847
42.98,0.136197371679132
42.99,0.134056712829718
43,0.131905581999106
43.01,0.129743430476752
43.02,0.12756969296581
43.03,0.125383788528731
43.04,0.123185121554432
43.05,0.120973082745806
43.06,0.118747050126291
43.07,0.11650639006413
43.08,0.11425045831301
43.09,0.111978601067752
43.1,0.10969015603359
43.11,0.107384453507695
43.12,0.105060817471511
43.13,0.102718566692465
43.14,0.100357015833614
43.15,0.0979754765697459
43.16,0.0955732587085037
43.17,0.0931496713150529
43.18,0.0907040238387748
43.19,0.0882356272405515
43.2,0.085743795119132
43.21,0.0832278448351221
43.22,0.0806870986310583
43.23,0.0781208847461709
43.24,0.0755285385242958
43.25,0.0729094035135162
43.26,0.0702628325560503
43.27,0.0675881888669664
43.28,0.0648848471003122
43.29,0.0621521944011763
43.3,0.059389631442393
43.31,0.0565965734444303
43.32,0.0537724511771379
43.33,0.0509167119420457
43.34,0.0480288205338606
43.35,0.0451082601799432
43.36,0.0421545334564403
43.37,0.0391671631799249
43.38,0.036145693273292
43.39,0.0330896896048115
43.4,0.0299987407991563
43.41,0.0268724590193581
43.42,0.0237104807186533
43.43,0.0205124673611451
43.44,0.0172781061104078
43.45,0.0140071104850035
43.46,0.0106992209801151
43.47,0.0073542056543907
43.48,0.00397186068123195
43.49,0.000552010863786896
43.5,-0.0029054898870925
43.51,-0.00640075811253843
43.52,-0.00993388040363706
43.53,-0.0135049130382136
43.54,-0.0171138816569714
43.55,-0.0207607809793844
43.56,-0.0244455745597688
43.57,-0.0281681945839225
43.58,-0.0319285417065524
43.59,-0.0357264849297737
43.6,-0.039561861522849
43.61,-0.0434344769833421
43.62,-0.0473441050396907
43.63,-0.0512904876952791
43.64,-0.0552733353139522
43.65,-0.0592923267468984
43.66,-0.0633471095007338
43.67,-0.0674372999466139
43.68,-0.0715624835701216
43.69,-0.0757222152616002
43.7,-0.0799160196465977
43.71,-0.0841433914559864
43.72,-0.0884037959353214
43.73,-0.0926966692928872
43.74,-0.0970214191858591
43.75,-0.101377425244006
43.76,-0.105764039630198
43.77,-0.110180587637025
43.78,-0.114626368318766
43.79,-0.119100655157879
43.8,-0.123602696765136
43.81,-0.128131717612484
43.82,-0.132686918797736
43.83,-0.137267478840001
43.84,-0.141872554504877
43.85,-0.146501281658312
43.86,-0.151152776147987
43.87,-0.155826134711097
43.88,-0.160520435907297
43.89,-0.165234741075606
43.9,-0.16996809531401
43.91,-0.174719528480433
43.92,-0.179488056213784
43.93,-0.184272680973726
43.94,-0.189072393097745
43.95,-0.193886171874165
43.96,-0.198712986629622
43.97,-0.203551797829646
43.98,-0.208401558190736
43.99,-0.213261213802555
44,-0.218129705258738
44.01,-0.223005968794718
44.02,-0.227888937431111
44.03,-0.23277754212111
44.04,-0.237670712900336
44.05,-0.242567380037595
44.06,-0.24746647518498
44.07,-0.25236693252581
44.08,-0.257267689918772
44.09,-0.262167690036811
44.1,-0.267065881499107
44.11,-0.271961219994752
44.12,-0.27685266939642
44.13,-0.28173920286268
44.14,-0.286619803927289
44.15,-0.29149346757414
44.16,-0.296359201296225
44.17,-0.301216026137268
44.18,-0.306062977714578
44.19,-0.310899107221665
44.2,-0.315723482409273
44.21,-0.320535188543445
44.22,-0.32533332933934
44.23,-0.330117027869426
44.24,-0.334885427444794
44.25,-0.339637692468456
44.26,-0.344373009259271
44.27,-0.349090586845456
44.28,-0.353789657726498
44.29,-0.358469478602408
44.3,-0.363129331069264
44.31,-0.367768522280033
44.32,-0.372386385569756
44.33,-0.376982281044126
44.34,-0.381555596130656
44.35,-0.386105746091565
44.36,-0.3906321744977
44.37,-0.395134353662665
44.38,-0.399611785036621
44.39,-0.40406399955902
44.4,-0.408490557969844
44.41,-0.412891051078729
44.42,-0.417265099991614
44.43,-0.421612356294478
44.44,-0.425932502193837
44.45,-0.430225250613732
44.46,-0.434490345248975
44.47,-0.438727560574492
44.48,-0.442936701810683
44.49,-0.447117604844678
44.5,-0.451270136107606
44.51,-0.455394192407839
44.52,-0.459489700720424
44.53,-0.463556617932816
44.54,-0.467594930547245
44.55,-0.471604654339888
44.56,-0.475585833977361
44.57,-0.479538542590824
44.58,-0.483462881308217
44.59,-0.487358978745187
44.6,-0.491226990455218
44.61,-0.495067098339691
44.62,-0.498879510018506
44.63,-0.502664458162014
44.64,-0.506422199785123
44.65,-0.510153015504351
44.66,-0.51385720875878
44.67,-0.517535104995831
44.68,-0.521187050822918
44.69,-0.524813413125929
44.7,-0.528414578155746
44.71,-0.531990950583824
44.72,-0.535542952528124
44.73,-0.539071022550536
44.74,-0.542575614627069
44.75,-0.546057197092174
44.76,-0.549516251558439
44.77,-0.552953271813114
44.78,-0.556368762692799
44.79,-0.559763238937815
44.8,-0.563137224027649
44.81,-0.566491248998992
44.82,-0.569825851247943
44.83,-0.573141573317824
44.84,-0.576438961674275
44.85,-0.579718565469137
44.86,-0.582980935294793
44.87,-0.586226621930537
44.88,-0.589456175082631
44.89,-0.592670142119696
44.9,-0.595869066805098
44.91,-0.599053488027976
44.92,-0.602223938534593
44.93,-0.6053809436617
44.94,-0.608525020073539
44.95,-0.611656674504215
44.96,-0.614776402507066
44.97,-0.617884687212715
44.98,-0.62098199809746
44.99,-0.624068789763615
45,-0.627145500733501
45.01,-0.630212552258663
45.02,-0.633270347145891
45.03,-0.636319268601725
45.04,-0.639359679096895
45.05,-0.642391919252334
45.06,-0.645416306748222
45.07,-0.648433135257583
45.08,-0.6514426734059
45.09,-0.654445163758157
45.1,-0.657440821834717
45.11,-0.660429835157462
45.12,-0.663412362327405
45.13,-0.66638853213519
45.14,-0.669358442705671
45.15,-0.672322160677778
45.16,-0.675279720420874
45.17,-0.678231123288701
45.18,-0.681176336912026
45.19,-0.684115294530972
45.2,-0.687047894368072
45.21,-0.68997399904293
45.22,-0.692893435029443
45.23,-0.695805992156306
45.24,-0.698711423151698
45.25,-0.70160944323278
45.26,-0.704499729740728
45.27,-0.707381921821874
45.28,-0.710255620155543
45.29,-0.713120386729034
45.3,-0.715975744660253
45.31,-0.718821178068282
45.32,-0.721656131992293
45.33,-0.724480012358999
45.34,-0.727292185998854
45.35,-0.730091980711163
45.36,-0.732878685378129
45.37,-0.735651550127884
45.38,-0.738409786546441
45.39,-0.741152567938441
45.4,-0.743879029636562
45.41,-0.746588269359294
45.42,-0.749279347616834
45.43,-0.751951288164735
45.44,-0.754603078504863
45.45,-0.757233670433209
45.46,-0.759841980634018
45.47,-0.762426891319645
45.48,-0.76498725091544
45.49,-0.767521874789022
45.5,-0.770029546023109
45.51,-0.772509016231129
45.52,-0.774959006414702
45.53,-0.777378207862067
45.54,-0.779765283086507
45.55,-0.78211886680368
45.56,-0.784437566946818
45.57,-0.786719965718649
45.58,-0.788964620678838
45.59,-0.791170065865791
45.6,-0.793334812951457
45.61,-0.795457352427908
45.62,-0.797536154824293
45.63,-0.799569671952805
45.64,-0.801556338182192
45.65,-0.80349457173742
45.66,-0.805382776023923
45.67,-0.807219340974959
45.68,-0.809002644420491
45.69,-0.810731053476024
45.7,-0.812402925949779
45.71,-0.814016611766577
45.72,-0.815570454406772
45.73,-0.817062792358577
45.74,-0.818491960582066
45.75,-0.819856291983158
45.76,-0.821154118895887
45.77,-0.822383774571188
45.78,-0.823543594670488
45.79,-0.824631918762352
45.8,-0.825647091820463
45.81,-0.826587465721107
45.82,-0.827451400738534
45.83,-0.828237267036338
45.84,-0.828943446153184
45.85,-0.829568332481137
45.86,-0.830110334734833
45.87,-0.830567877409855
45.88,-0.830939402228525
45.89,-0.831223369571501
45.9,-0.831418259893498
45.91,-0.831522575121479
45.92,-0.831534840033694
45.93,-0.831453603618012
45.94,-0.83127744040791
45.95,-0.83100495179466
45.96,-0.830634767314123
